,id,academicYear,DegreeProgrammeLabel,DegreeProgramme,campus,PlaceOfTeaching,AcademicField,type,hasYearsOfDuration,International,Qualification,TeachingLanguage,AccessType,TeachingCode,EducationalActivity,Italian University,Ssd,Cfu,DegreeClass,Department,typeOfActivity
0,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,13769,ACUSTICA MUSICALE (1),University of Bologna,L-ART/07,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
1,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27104,ANALISI DEL FILM,University of Bologna,L-ART/06,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
2,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,45,ANTROPOLOGIA CULTURALE,University of Bologna,M-DEA/01,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
3,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,41822,CINEMATOGRAFIA DOCUMENTARIA E SPERIMENTALE (1),University of Bologna,L-ART/06,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
4,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,87329,DIDATTICA DELLA STORIA DELL'ARTE (1),University of Bologna,L-ART/02,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
5,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,3510,DRAMMATURGIA,University of Bologna,L-ART/05,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
6,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,3522,DRAMMATURGIA MUSICALE,University of Bologna,L-ART/07,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
7,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,78048,ELEMENTI DI ARMONIA E CONTRAPPUNTO,University of Bologna,L-ART/07,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
8,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,345,ESTETICA,University of Bologna,M-FIL/04,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
9,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,3527,ETNOMUSICOLOGIA,University of Bologna,L-ART/08,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
10,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,10362,FENOMENOLOGIA DEGLI STILI (1),University of Bologna,L-ART/03,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
11,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,354,FILMOLOGIA,University of Bologna,L-ART/06,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
12,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,39438,FILOSOFIA ED ESTETICA MUSICALE,University of Bologna,L-ART/07,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
13,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,12355,INFORMATICA DI BASE,University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
14,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,41834,INFORMATICA PER LO SPETTACOLO (1),University of Bologna,L-ART/05,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
17,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,13703,ISTITUZIONI DI STORIA DEL CINEMA,University of Bologna,L-ART/06,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
18,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27151,LABORATORIO DI CINEMA (1),University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Laboratory
19,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27152,LABORATORIO DI MUSICA (1),University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Laboratory
20,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,32158,LABORATORIO DI TEATRO (1),University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Laboratory
21,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,562,LETTERATURA ITALIANA,University of Bologna,L-FIL-LET/10,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
22,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,2609,LETTERATURA ITALIANA CONTEMPORANEA,University of Bologna,L-FIL-LET/11,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
24,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27124,LINGUA E TRADUZIONE FRANCESE (1),University of Bologna,L-LIN/04,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
25,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27123,LINGUA E TRADUZIONE INGLESE (1),University of Bologna,L-LIN/12,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
26,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,3529,METODOLOGIA DELLA CRITICA DELLE ARTI,University of Bologna,L-ART/04,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
27,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27117,ORGANIZZAZIONE DELLO SPAZIO TEATRALE (1),University of Bologna,L-ART/05,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
28,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,81586,ORGANIZZAZIONE DELLO SPAZIO TEATRALE (1),University of Bologna,L-ART/05,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
29,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,3534,ORGANIZZAZIONE ED ECONOMIA DELLO SPETTACOLO,University of Bologna,L-ART/05,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
30,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,12871,PEDAGOGIA GENERALE (1),University of Bologna,M-PED/01,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
31,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,12872,PEDAGOGIA GENERALE (2),University of Bologna,M-PED/01,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
32,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,42559,PEDAGOGIA MUSICALE,University of Bologna,L-ART/07,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
33,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27118,PROMOZIONE E INFORMAZIONE TEATRALE (1),University of Bologna,L-ART/05,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
34,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,17268,PROVA FINALE,University of Bologna,,31,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Final Test
35,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,8776,PSICOLOGIA DELL'ARTE,University of Bologna,L-ART/04,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
36,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,12914,PSICOLOGIA DELLA COMUNICAZIONE (1),University of Bologna,M-PSI/01,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
37,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,42565,PSICOLOGIA DELLA MUSICA (1),University of Bologna,L-ART/07,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
38,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,42568,PSICOLOGIA DELLA PERCEZIONE (1),University of Bologna,M-PSI/01,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
39,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27114,"SCENOGRAFIA: ELEMENTI, TEORIA, STORIA",University of Bologna,L-ART/05,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
41,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27154,SEMINARIO DI ARTE (1),University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Seminar
42,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27155,SEMINARIO DI CINEMA (1),University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Seminar
43,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27156,SEMINARIO DI MUSICA (1),University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Seminar
44,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27157,SEMINARIO DI TEATRO (1),University of Bologna,,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Seminar
45,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,4336,SEMIOTICA,University of Bologna,M-FIL/05,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
46,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,14138,SEMIOTICA DEI MEDIA (1),University of Bologna,L-ART/06,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
47,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,11213,SEMIOTICA DELL'ARTE,University of Bologna,L-ART/04,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
48,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,41820,STORIA COMPARATA DELL'ARTE NEI PAESI EUROPEI (1),University of Bologna,L-ART/02,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
49,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,12693,STORIA CONTEMPORANEA (1),University of Bologna,M-STO/04,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
50,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,12838,STORIA DEL CINEMA ITALIANO (1),University of Bologna,L-ART/06,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
51,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,14276,STORIA DEL CINEMA NORDAMERICANO (1),University of Bologna,L-ART/06,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
52,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27132,STORIA DEL JAZZ (1),University of Bologna,L-ART/07,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
53,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,78050,STORIA DEL NUOVO TEATRO (1),University of Bologna,L-ART/05,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
54,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,27096,STORIA DEL TEATRO E DELLO SPETTACOLO,University of Bologna,L-ART/05,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
55,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,78046,STORIA DELL'ARCHITETTURA CONTEMPORANEA (1),University of Bologna,ICAR/18,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
56,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,78047,STORIA DELL'ARCHITETTURA MEDIEVALE E MODERNA (1),University of Bologna,ICAR/18,6,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
57,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,951,STORIA DELL'ARTE CONTEMPORANEA,University of Bologna,L-ART/03,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
58,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,11382,STORIA DELL'ARTE MEDIEVALE,University of Bologna,L-ART/01,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
59,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,2290,STORIA DELL'ARTE MODERNA,University of Bologna,L-ART/02,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
60,956,2018/2019,"Dams - discipline delle arti, della musica  e dello spettacolo",http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/0956,Bologna,Bologna,Studi umanistici,Laurea,3,False,Titolo unico,Italiano,libero accesso con verifica delle conoscenze,956,STORIA DELLA CRITICA D'ARTE,University of Bologna,L-ART/04,12,"L-3, DISCIPLINE DELLE ARTI FIGURATIVE, DELLA MUSICA, DELLO SPETTACOLO E DELLA MODA",delle Arti - DARvipem,Exam
